lat,lon
40.56704356236233, 22.968268634370645
40.567834823428235, 22.966835263043468
40.568022518431825, 22.966627960813927
40.568107074552906, 22.96670038045825
40.56958482123208, 22.965225380133138
40.570065572769856, 22.9655976679749
40.57032322903523, 22.965717627390582
40.57048347816334, 22.964551125486388
40.57119988135453, 22.967148867306356
40.57067200607509, 22.96586654251806
40.569902180494864, 22.968249184705343
40.570373503334274, 22.963992693734724
40.57055260514115, 22.96376104796651
40.57047719391246, 22.963897553508495
40.56988983436022, 22.962108374740257
40.57003872106904, 22.962300998913193
40.57116437031892, 22.95801199239264
40.571275731112756, 22.959263772626674
40.57036942019194, 22.957996204173472
40.57060927682852, 22.958970562842122
40.57086797838001, 22.959428421197998
40.57121405438831, 22.959277305385964
40.57116437032281, 22.959063036688477
40.57709918670561, 22.95795864013083
40.57685764023404, 22.957286513086245
40.577789559401054, 22.958172908819535
40.577811829369395, 22.95873000741018
40.57693815582145, 22.95909764737081
40.57692616414436, 22.959102158290566
40.57738694676545, 22.953284424378225
40.57887845850083, 22.95281849387338
40.57974525462493, 22.952536561400557
40.57999021670761, 22.95093744034483
40.5794489007025, 22.949771367604466
40.5801478142227, 22.949848053240423
40.58098089128231, 22.947313925040888
40.584850998880256, 22.943870763937547
40.58473065364421, 22.945105316248632
40.5866703098828, 22.94380243639745
40.5865419042028, 22.944129932352368
40.59261150783933, 22.95444497834685
40.59240364991106, 22.955266165610414
40.59206491708789, 22.95463422314833
40.59308367655051, 22.95564803456817
40.59830809789808, 22.959855921488852
40.59849804309217, 22.959285239925023
40.597643285468685, 22.959647453337684
40.59855344368165, 22.957497625542647
40.599297389879, 22.95713541212999
40.59866622330329, 22.956202517170084
40.603182279549465, 22.98764070044276
40.60317985781541, 22.987171814216882
40.60290135781521, 22.989522624750716
40.603211340348736, 22.986374388673518
40.60354553865987, 22.986326543140265
40.602896514313265, 22.985800242287624
40.60337843970216, 22.98556101462136
40.60237502811465, 22.9798818727704
40.60273964436736, 22.980041951787623
40.60194345606685, 22.97680342193148
40.60187816583248, 22.976613194743535
40.59628427052631, 22.983782404813077
40.596180125137224, 22.984831816842426
40.59679772914287, 22.983508090422426
40.596468341049835, 22.986107697729175
40.596615061332564, 22.986079424051113
40.596844584186634, 22.9859830075312
40.59678720354699, 22.986449455019443
40.597026618993354, 22.98546183715327
40.597202717410795, 22.985990825086866
40.59644687597741, 22.984231875073977
40.59627275422789, 22.983762821733848
40.59769884408547, 22.987086990332426
40.597862594338615, 22.987831366863333
40.59817930879791, 22.98707531258779
40.59828503509583, 22.987217397672516
40.59839184006375, 22.98736232445894
40.59783947313638, 22.987836888641922
40.59845117608846, 22.98786246394839
40.598121051383764, 22.988504688531354
40.598686361975176, 22.98847485066356
40.5984447030707, 22.987853938843305
40.59885358080647, 22.988759020830408
40.5998491818301, 22.988239699732844
40.600023490994985, 22.988942335523706
40.60045001833042, 22.98905364415994
40.60056886447273, 22.99000150678842
40.600319287336866, 22.99000498518343
40.60063621052434, 22.99021194968618
40.59957055032792, 22.990566745970423
40.59936249479886, 22.99088931297019
40.59881447039812, 22.989817967308884
40.5987312759397, 22.990301464214475
40.59696593822048, 22.990876346438103
40.59716753124254, 22.99198909082612
40.5981083333836, 22.997387203887534
40.59875756823972, 22.99942918743841
40.59972843820264, 23.00099148711231
40.60132686468618, 22.999588001834887
40.61782567647509, 22.96141501537915
40.61282617206253, 22.96142524741944
40.613039701735346, 22.96248833614406
40.614137357563216, 22.958011851916126
40.61405893905796, 22.9582405944135
40.61469748707044, 22.959522044308326
40.61466668006976, 22.95880507185688
40.6160151014722, 22.961722638681707
40.61609622659513, 22.962286479049187
40.61543019424962, 22.96588974095878
40.614982538236085, 22.966029646062918
40.61683696067738, 22.96637882370538
40.61742417718774, 22.96535083136638
40.61693855005291, 22.96428049482454
40.61882050791892, 22.966465956963372
40.61914722531131, 22.966149700503408
40.619655879125496, 22.9641765747476
40.62078620704014, 22.964213803535934
40.62109390410589, 22.966898412792734
40.621546027836416, 22.964325489892357
40.6206119136989, 22.970874844047
40.619862075841375, 22.97152265416138
40.61994938763987, 22.972519567524806
40.619915147723674, 22.972785711801475
40.619442635209694, 22.973376642351372
40.61843393113759, 22.972920081659367
40.61789977446652, 22.97364859527622
40.618322070812354, 22.975059668060247
40.61853857681887, 22.975454465893232
40.61785473227598, 22.976125796122492
40.61851349384024, 22.976783212769394
40.619794006964824, 22.97612956203357
40.62006517320183, 22.976872762650107
