lat,lon,
40.59870566520791, 22.958217619734413,
40.598419589369044, 22.958433292533567,
40.5959810405635, 22.96793541677745,
40.59623877074382, 22.970975478527965,
40.59545437145335, 22.968894659562803, 
40.592561623064704, 22.963959463139187,
40.592923071975775, 22.954931905740107,
40.59951029739391, 22.97825049542733,
40.60020874435946, 22.979445859513696,
40.603290040949744, 22.9805575973311,
40.60362243900994, 22.977596242650804,
40.60483997282483, 22.975697433834174,
40.604343251593114, 22.973262432917505,
40.60506032166288, 22.980291960816345,
40.604373129666286, 22.973326382436525,
40.60436229314386, 22.982981796639912,
40.606579822743726, 22.98295413486438,
40.608940070443715, 22.981832558654908,
40.610677646066655, 22.979906605953637,
40.61240291938319, 22.977874978910297,
40.61269046060271, 22.98059529306569,
40.611136823608284, 22.98261251449498,
40.61281475955636, 22.980647334312263,
40.60668670405686, 22.986699031337047,
40.604305965920254, 22.992951983920136,
40.60188852778049, 22.994381853727376,
40.59279795271629, 22.956409629742094,
40.595805624343924, 22.95280535264751,
40.59914107423845, 22.954058331280645,
40.6027537388447, 22.95100531014026,
40.60350902647911, 22.952266046649648,
40.603056045538814, 22.961532416023395,
40.60614215498495, 22.96612380428068,
40.60576432626332, 22.966134545241157,
40.60626719136491, 22.965418481210136,
40.60464444603762, 22.97190396297967,
40.60436277689406, 22.973371539072637,
40.60441761522745, 22.974497665694308,
40.60432787974481, 22.974793150839545,
40.60461951960802, 22.975469483446147,
40.60479151175133, 22.975587677493902,
40.60433286505235, 22.9766185922615,
40.603582572079176, 22.977619958508868,
40.60316130754699, 22.978532679237297,
40.603388142616915, 22.980154564242685,
40.60294444252216, 22.98070613646554,
40.603677293911375, 22.981677954218714,
40.6035177623223, 22.982183562089666,
40.60503329707134, 22.9835559263359,
40.61488326823835, 22.964155850593077,
40.61532305816962, 22.964394567236642,
40.61545540179966, 22.964716432377312,
40.615675295248465, 22.964947102395232,
40.61586261132235, 22.96497124228244,
40.61626167424423, 22.965105352757732,
40.61642252035673, 22.96517240799469,
40.61711356302243, 22.965509248612353,
40.617091133426115, 22.965844131747662,
40.61711356302243, 22.966287359426747,
40.617205773505944, 22.96720008012886,
40.61742259224956, 22.967548095936138,
40.61822868338297, 22.968350117351864,
40.61856633259566, 22.968696335131973,
40.61814551828999, 22.969831403564253,
40.61960165158537, 22.963899269765868,
40.622194355131846, 22.966609617326625,
40.62244604538588, 22.966379795567104,
40.62283977675229, 22.965818373840264,
40.622981818511015, 22.965693613456523,
40.62313133582544, 22.96536201348921,
40.62288463207715, 22.963989649268044,
40.62305906916523, 22.964764476914443,
40.62261880618775, 22.962646361009625,
40.62285996852111, 22.963242381491835,
40.621782298736186, 22.953815792854734,
40.62195616816424, 22.955154044392827,
40.62213003713971, 22.955917611336492,
40.62266384256999, 22.957050905431814,
40.622550981206054, 22.955202269673485,
40.62282245821855, 22.955652372292903,
40.622767552844365, 22.954515059424192,
40.62268240226364, 22.957080513616326,
40.62334775472621, 22.956519091889486,
40.62362186804521, 22.956427163185676,
40.624127728770546, 22.956427163184685,
40.62459620720757, 22.955997068174167,
40.624188920975804, 22.965301171249056,
40.62442176190759, 22.965040412288094,
40.62807025746798, 22.965783221643267,
40.628279931074765, 22.9664108586612,
40.62841428469036, 22.96676222810286,
40.62866059895795, 22.967043860109293,
40.62904126467102, 22.96780560760441,
40.62994144517889, 22.967460916938037,
40.629976262129915, 22.96720030044756,
40.630291218405254, 22.96598484893375,
40.630644453750826, 22.96632497934878,
40.63075314117705, 22.966674060565406,
40.629691593255856, 22.962440495440237,
40.63019031246592, 22.962214680408838,
40.630428043033675, 22.962012465162168,
40.63059567955719, 22.961868131112443,
40.63078691782403, 22.961699874288207,
40.63157899097394, 22.962786333780333,
40.63173158905271, 22.962937627997647,
40.631863445366285, 22.962925914897966,
40.631983449201435, 22.962728744368693,
40.631464001639216, 22.96339051381821,
40.63172697429476, 22.96334854187424,
40.63194179625986, 22.96320896075788,
40.63197068605719, 22.96268870386864,
40.63171265937185, 22.961155627884615,
40.63202409905749, 22.96119317881731,
40.6322235825374, 22.962107812249414,
40.632632725361084, 22.961340700338617,
40.63280370967895, 22.961233411959487,
40.632673435959575, 22.960088108499342,
40.63315992560845, 22.960246358858566,
40.63303372361324, 22.959629450678555,
40.633039830172656, 22.959441696006976,
40.633404186868745, 22.95940146286201,
40.63377261256376, 22.95879796572143,
40.633945629454516, 22.957934294261545,
40.63400669413182, 22.957574878191448,
40.634191923320444, 22.95710280931173,
40.63472318220043, 22.957590971431806,
40.635142486976704, 22.958417091951127,
40.635510903084075, 22.958052311461895,
40.635146557890366, 22.956539545316122,
40.63561063968989, 22.957078669421268,
40.63596684064688, 22.957303975020974,
40.635765332915824, 22.957743857375416,
40.636491979156105, 22.95755342049907,
40.63698454718736, 22.957827005878176,
40.636909237436356, 22.958299074746357,
40.63698047639219, 22.958803330128283,
40.63589152975169, 22.95631423971467,
40.63677286550552, 22.95683458834789,
40.6361520644048, 22.956070158646572,
40.63892690428543, 22.956021885816163,
40.638991752883314, 22.956396589869314,
40.63915636827196, 22.956701173865735,
40.638882009069846, 22.95750098077438,
40.63891692757694, 22.95766532465734,
40.63958929283076, 22.958597944205852,
40.63968407058907, 22.958746949326407,
40.63964654537316, 22.957780356438466,
40.639619068601675, 22.957634176049076,
40.63954427066639, 22.95766166869112,
40.639721403279104, 22.9565589246265,
40.63972598273478, 22.956495222163234,
40.64008559689838, 22.955512008075875,
40.64072615197908, 22.955501186083765,
40.64112463558142, 22.95572967038617,
40.641311991961786, 22.954718074563424,
40.64044003761128, 22.953524677001223,
40.64090889537174, 22.95428422502933,
40.64124071570117, 22.95464957091086,
40.641268160794844, 22.954275825055287,
40.641313902592586, 22.954202482454598,
40.64122623078588, 22.954063834796102,
40.64144655363064, 22.954192435520106,
40.641492295306115, 22.954812331199907,
40.64113877753945, 22.953081256483394,
40.64122127032141, 22.952906208025905,
40.64154984225834, 22.95289699494995,
40.64166449250974, 22.95305361725402,
40.64173579927411, 22.953298685094502,
40.64286701726144, 22.95482573660686,
40.642980637485614, 22.954956904174644,
40.642614233588255, 22.95512637731531,
40.642559625142866, 22.955449072747545,
40.64230376935141, 22.960857224083878,
40.6426606288091, 22.961431247752024,
40.64258731644783, 22.961660004708886,
40.6427026755682, 22.962003850569502,
40.64273286296866, 22.962076313953357,
40.64289673719005, 22.961856082100482,
40.64286978422192, 22.962408793018717,
40.64293686912565, 22.96263979032792,
40.6455337547189, 22.957002460607516,
40.64748507128386, 22.95410355466188,
40.64814443296695, 22.95315405265851,
40.648388639344496, 22.953776325157893,
40.64869796613982, 22.953347171710043,
40.64929626521476, 22.954194749769552,
40.64833572803853, 22.95539637942354,
40.64929233535406, 22.95682073543262,
40.64940210241805, 22.95461041042311,
40.64903621150258, 22.95751196434468,
40.64924964811374, 22.958878347077828,
40.642912943009556, 22.946470613296317,
40.64308599380029, 22.9466556160249,
40.64317312409852, 22.946859756966774,
40.643518761257326, 22.94136778815183,
40.64403424165042, 22.94097149497504,
40.64460368971076, 22.938657721702114,
40.6448288388962, 22.938767043957778,
40.64486290745678, 22.939376125096484,
40.643310985075615, 22.93666278824731,
40.64367732083662, 22.936791534281664,
40.64373837660133, 22.93542897208473,
40.64415762467701, 22.93560599788197,
40.64401923239952, 22.9361048887651,
40.64470017423506, 22.935693876313188,
40.64513578483306, 22.934563190593053,
40.64486059788433, 22.933882958868793,
40.64516311188382, 22.933619767826496,
40.64523033702975, 22.93351292789902,
40.64488030534589, 22.931661658129315,
40.64509207448622, 22.931755754348845,
40.64472342184006, 22.930885346610836,
40.64452811795706, 22.931268517650587,
