lat,lon
40.5625467,22.81761339
40.5819723,22.87868999
40.53994964,22.862239
40.6290721,22.88176388
40.62370131,22.87571013
40.6148675,22.84934191
40.54574595,22.93212643
40.53580207,22.89355797
40.56926995,22.89177509
40.62684263,22.89889584
40.51542584,22.81153868
40.54534049,22.92537183
40.5354423,22.81569445
40.56143643,22.76074141
40.55331313,22.7575007
40.53813305,22.93842618
40.63407832,22.882836
40.54692538,22.83810517
40.51539539,22.75746267
40.51061931,22.89100615
40.52651401,22.81134528
40.51996573,22.93113377
40.59928105,22.87994731
40.53077564,22.93177731
40.52183275,22.75485168
40.55110412,22.95997323
40.57401565,22.82129824
40.53082468,22.83829729
40.59668603,22.87881569
40.55418908,22.91862065
40.53122577,22.78229682
40.59829181,22.94001272
40.55454139,22.97479768
40.61401003,22.85675653
40.53177631,22.96010698
40.59866391,22.89042666
40.62425674,22.94381042
40.55657965,22.86685756
40.54280816,22.85560348
40.63181925,22.89076165
40.49640668,22.79610575
40.547825,22.76226352
40.60370165,22.90360758
40.56643191,22.91052466
40.51946007,22.89575504
40.51402721,22.79067725
40.56873129,22.84883593
40.5593312,22.78241615
40.53091441,22.90058137
40.53401338,22.86052262
40.55155316,22.84702857
40.55584712,22.78943638
40.62716124,22.92911951
40.51801981,22.82288284
40.51338464,22.78675382
40.61827074,22.89661693
40.54271375,22.8804801
40.5562454,22.90836622
40.55070614,22.9461425
40.55253094,22.80958984
40.54232628,22.84175598
40.55536706,22.81473456
40.51643572,22.81620128
40.59620612,22.93858995
40.50319761,22.77763494
40.50429357,22.81977145
40.60560176,22.91748096
40.5346269,22.91392873
40.50070251,22.77748683
40.52878186,22.93229415
40.4991886,22.80368997
40.53584573,22.83042098
40.57223379,22.83112037
40.62519765,22.84333012
40.51727352,22.84602947
40.56425411,22.76499602
40.59148837,22.94376466
40.5516377,22.89878998
40.58189684,22.85622141
40.50916228,22.80726938
40.53283093,22.95030335
40.61902417,22.93225647
40.57801338,22.9329469
40.51805783,22.80848924
40.5514654,22.86681796
40.58361776,22.91852565
40.49742154,22.79033486
40.63264505,22.91602446
40.51850663,22.81530541
40.57879384,22.90563457
40.55520708,22.86307045
40.54533616,22.75238755
40.52761445,22.90285955
40.56214113,22.93169621
40.51437081,22.83274966
40.54484883,22.76865638
40.56368129,22.81059229
40.61342623,22.93842671
40.63075881,22.8956907
40.58615125,22.84909076
40.56720622,22.82232741
40.57305005,22.8263963
40.55584436,22.89621938
40.50857938,22.90535087
40.53868138,22.83326369
40.52001134,22.7537416
40.63418976,22.8839027
40.53735222,22.9640973
40.62942242,22.88676988
40.62975135,22.86730437
40.62075715,22.84944695
40.56833216,22.87517025
40.57654876,22.88624568
40.54247866,22.85659152
40.52363602,22.89226719
40.55432667,22.83323637
40.52374843,22.89091583
40.53044213,22.84560602
40.62911645,22.93501263
40.57323759,22.83268182
40.53021962,22.91178907
40.61128096,22.87486255
40.55244206,22.84132057
40.63988551,22.88634088
40.53492917,22.87810649
40.55600478,22.79888452
40.49990445,22.76689034
40.53040359,22.85369979
40.53062586,22.75489613
40.57070817,22.87602682
40.61861915,22.84734974
40.54655054,22.7908233
40.55671491,22.96753454
40.55863519,22.86348616
40.61514979,22.92268999
40.53501517,22.8409579
40.51564777,22.8884458
40.59582888,22.90895802
40.50450403,22.75102129
40.54876713,22.82075294
40.52720037,22.87417056
40.51935099,22.92701195
40.50183336,22.87889592
40.60718791,22.90479645
40.624086,22.90792538
40.55185372,22.92277057
40.52349205,22.92378026
40.52982245,22.86691987
40.51781421,22.75200571
40.51363374,22.8618926
40.54280112,22.87734481
40.53829549,22.95432499
40.59010961,22.92930826
40.51508873,22.93798523
40.55540303,22.85172195
40.57183231,22.93237219
40.63942428,22.88848797
40.58235305,22.90586143
40.54137638,22.90114133
40.5862506,22.93544678
40.60843412,22.92043631
40.52794227,22.84930807
40.55867391,22.93383557
40.54350391,22.93824552
40.57405035,22.91987726
40.5983204,22.86749583
40.6000785,22.87766554
40.61228115,22.89974901
40.54282555,22.79643517
