lat,lon
40.61741630766315, 22.9546591067405
40.61414426456489, 22.957790624782678
40.614488312875466, 22.958916558547667
40.613270358002545, 22.958399703009675
40.61121349276072, 22.95739360766739
40.61031058702378, 22.957447674390558
40.61044830347798, 22.95360534003406
40.60978522217486, 22.953411929418944
40.607529130423984, 22.951244444862827
40.608413517648074, 22.95139421216096
40.609022026612024, 22.95149445757015
40.610976815963454, 22.95185133957708
40.61285831599953, 22.954047465034893
40.613839440867025, 22.9540241665234
40.61349599138164, 22.957581170356818
40.614140040473394, 22.957792815941662
40.61502149370631, 22.95809671720757
40.615818708212984, 22.958326960900656
40.60765741218695, 22.963315339610613
40.60766741087892, 22.96370657540454
40.60629567634714, 22.963848077886187
40.6021785786658, 22.96420193471072
40.6016483428816, 22.962333539121342
40.600595772833955, 22.958479484623208
40.59556417156854, 22.960502951873977
40.59358060721901, 22.959328632146544
40.5919357906394, 22.957608772540926
40.59123766998863, 22.95820768471493
40.58997865098602, 22.95938078148872
40.58784061177244, 22.96135206671666
40.58658382272784, 22.96241792077016
40.58557555575934, 22.96315594471081
40.584050490561864, 22.96273350904028
40.582950902211564, 22.96251696281127
40.58179920149392, 22.960816155654836
40.590597768890404, 22.97181550106732
40.589779209562685, 22.96774449247318
40.576360224050084, 22.969932531830583
40.575711504799884, 22.96835889827576
40.574916940725196, 22.964925244546873
40.5763605645807, 22.961913324725444
40.575976392962126, 22.9635782294497
40.573611338331524, 22.959099168352363
40.56876602198784, 22.966939417184573
40.56206705791152, 22.969104355103607
40.562858788545455, 22.96958448426486
40.565310866596704, 22.971020113825407
40.56629636382949, 22.975062725101722
40.567784728000504, 22.97460040969787
40.56963560047629, 22.973451246842355
40.5708429482525, 22.972719187690522
40.572369250520964, 22.971983205445063
40.57434770453554, 22.970981619702897
40.57632342356409, 22.969915241808945
40.57581183999034, 22.968715958369636
40.574909690745194, 22.964957462148917
40.575190963952345, 22.966032274059508
40.574043844109724, 22.962668049506526
40.57555471622824, 22.96782628928208
40.57717829389547, 22.97118620550319
40.578614326923706, 22.972793907351345
40.57954956117217, 22.974070434660877
40.58098224985431, 22.97639669225281
40.58184885477697, 22.97751064297044
40.58298296984448, 22.97908221668682
40.583991310039984, 22.980494224489615
40.58519169521685, 22.98201160600873
40.58645268224907, 22.98379451060717
40.5879113795388, 22.985841771387427
40.589537739584834, 22.98812516589729
40.5924772757525, 22.992141538225116
40.594618165444146, 22.994422269611924
40.597038575087474, 22.99623805269141
40.59905922671606, 22.99721044826052
40.59849945413365, 22.996990028119455
40.60042896462558, 22.99772530577736
40.603096486637256, 22.998633769707794
40.60458600796928, 22.998948905572867
40.60673775721441, 22.999386086160182
40.60908409105855, 22.999903065920257
40.610539158343414, 22.999918848611696
40.6121722906121, 22.999010152391996
40.61360430515691, 22.995688977607806
40.61387887367685, 22.990737449299132
40.61472230801114, 22.987001614728683
40.61664735282552, 22.984338904200197
40.65779594144452, 22.840515232733733
40.66288437357731, 22.837841751063266
40.67053912906058, 22.833783357717806
40.67644858384742, 22.83236231791193
40.68182783301637, 22.832651342957877
40.688486930851035, 22.835071571409788
40.69259601066059, 22.842754820531407
40.693974778455264, 22.84606656583939
40.69522568873928, 22.845115191730898
40.69276949961516, 22.84694568368647
40.695024814218215, 22.8484751078862
40.698348296587206, 22.841683019314193
40.6894913960451, 22.849101328817294
40.697015271402165, 22.85808519064559
40.69685092395666, 22.867285821249066
40.705855790831215, 22.80304495368743
40.70470182067216, 22.811380633283246
40.70299756700695, 22.816558046484044
40.701286813969396, 22.822484822120277
40.70011185623638, 22.829884776183615
40.70008603274246, 22.836680131009754
40.69811050689273, 22.842138555123785
40.69695656086714, 22.859785910846295
40.69680161249352, 22.867330628106384
40.68720128320287, 22.85316976696139
40.68588332542371, 22.855680314547374
40.685293490193246, 22.856847075444502
40.68457551129914, 22.858223048640788
40.68381074339977, 22.859674123688134
40.65346156293473, 22.89958150930661
40.6557843315552, 22.901837506739657
40.65780610891157, 22.905035569185475
40.65983722813025, 22.90828321384184
40.66041082010827, 22.91244813249287
40.661116049312746, 22.919587992694847
40.661548586205264, 22.92485611872281
40.662780360690974, 22.92810376348338
40.665413084850655, 22.929851541787574
40.66390868377287, 22.932467011459078
40.66284618008438, 22.93458665739892
40.656846947841544, 22.934574261921224
40.65460885148288, 22.934760195767204
40.65192867939534, 22.93526841495089
40.64838316359324, 22.935429557620736
40.64576411943722, 22.935259124892788
40.6407603813672, 22.935060795436264
40.66112104866513, 22.93559022652379
40.664092332251364, 22.936259588399533
40.666029236991996, 22.93691655468498
40.66891568492741, 22.937945388728558
40.67045757980381, 22.93844121234022
40.67309940221007, 22.93886266243186
40.67423695191073, 22.9388998492867
40.677414467067955, 22.93891224487699
40.67718884974591, 22.93722644459735
40.67716064751934, 22.935416688414794
40.67716064751934, 22.933470580739034
40.67813831774517, 22.94109386876829
40.67917237641994, 22.943077163214927
40.68015137574383, 22.94595463266354
40.67997276937822, 22.94932623322282
40.679888166195866, 22.95083849523838
40.679530951575586, 22.9529953279491
40.67929594091306, 22.954966226805443
40.68123766834224, 22.93973800707969
40.68364604695705, 22.94075948910169
40.68685708313161, 22.942208136379506
40.68792739412529, 22.94293245999511
40.69108189502543, 22.94441825214401
40.69296889113157, 22.94592261661044
40.695207869441305, 22.939608000348656
40.698010006650165, 22.94889420054866
40.69491215964471, 22.952330094622663
40.7008401865017, 22.950361420208363
40.694965494961025, 22.953533915174187
40.694438034892876, 22.96196554422111
40.692665738476904, 22.964720432919602
40.6903659026129, 22.964247371223905
40.68789718301784, 22.959989815702052
40.68327600058623, 22.95720709988823
40.67810580494803, 22.958765420749348
40.672491995564215, 22.961047247735493
40.66470363546217, 22.965110012886814
40.662529486227925, 22.96764228479015
40.660270829121664, 22.968254482278702
40.65507326518503, 22.966497787782323
40.651969883803005, 22.96641430630661
40.647451777931984, 22.967944800043522
40.64113858507002, 22.969809219703237
40.63552166406311, 22.972118874002078
40.62933405760644, 22.976014676201977
40.626315455212335, 22.97897393669978
40.62561189655436, 22.97634342748316
40.625899793612064, 22.97368817591336
40.626107078725184, 22.971412245996387
40.625853730151775, 22.96939425472113
40.62384993950837, 22.96796800530649
40.62235251080095, 22.967204455231258
40.62078625263896, 22.966248564666127
40.61895506601496, 22.963972634749155
40.61862107051825, 22.96353262132903
40.64459327690528, 22.90963500154063
40.64257705025142, 22.912989967064583
40.64140209869502, 22.91698533922537
40.64026339135358, 22.92150641819485
40.63999503074217, 22.92543488220294
40.64264232469151, 22.923045305618924
40.64116275416555, 22.92738477669549
40.640263391330016, 22.929850819846042
40.639581608217284, 22.930950025074683
40.646889837527326, 22.922851205617825
40.64538135148882, 22.92562311445528
40.64465610564628, 22.92692304416842
40.64301702107117, 22.93009640194146
40.64200889152382, 22.932132321249956
40.640275453346455, 22.935754919428017
40.63963718859125, 22.936959266104402
40.64042051262175, 22.938890043984284
40.64051480100561, 22.941967818624487
40.640398753744606, 22.943726547084854
40.63984027348139, 22.94480663570083
40.637040548721245, 22.94203472686909
40.63471944438578, 22.939482659077367
40.63871604573775, 22.94716753741749
40.63589451351711, 22.94409932108362
40.63337751910664, 22.94194870215801
40.6376933447348, 22.94922257331909
40.634559865456765, 22.94675653028439
40.63192675874419, 22.944347837087708
40.63632971902767, 22.952042273731315
40.63605408917551, 22.949891654805707
40.63405211189119, 22.950512944717552
40.63321068323168, 22.949318156425544
40.63209359776604, 22.95026442875281
40.63151328625211, 22.94795131861949
40.631172350885784, 22.9463359648487
40.631027271451366, 22.945714674906306
40.630120518014586, 22.947024162874346
40.63510388278582, 22.954575224958518
40.631418985136584, 22.95267312199764
40.62851734778837, 22.949853421643887
40.62935883555252, 22.953332645158774
40.62763232324862, 22.95309368748499
40.626464363163066, 22.952921637970945
40.626319273507974, 22.951745966286325
40.62638456388303, 22.949184340188264
40.624607192003054, 22.952864288127643
40.623910739471235, 22.95296942951997
40.62446209829273, 22.954250242569
40.625042471082494, 22.95572222174475
40.625587948900375, 22.957555484236977
40.62316487886749, 22.95629378780062
40.62303429175857, 22.95477401709319
40.622076645116245, 22.956771703130617
40.622258018632266, 22.958109866017665
40.6227368423482, 22.959677428256775
40.62312134981701, 22.96102514945016
40.62350585508947, 22.962086121536984
40.61842260809189, 22.958441445927065
40.61774067581468, 22.9587394878572
40.61752090469545, 22.959586778425344
40.616784019784475, 22.959178035236693
40.6166159571753, 22.960672502520207
40.61588229427079, 22.95957400522156
40.614867434540635, 22.960046614533436
40.616095606775716, 22.960297821284797
40.61650606983118, 22.960804492529064
40.61687451483552, 22.96136651441346
40.617469193726194, 22.962162712102216
40.6179313589815, 22.96266086786338
40.61863268058899, 22.963537962655654
40.61860036178362, 22.963836004564044
40.619156243079125, 22.964244747795306
40.61825454960915, 22.965181450935965
40.62013871959958, 22.965522070259844
40.61797983771026, 22.966369360827983
40.62098569882615, 22.966443863477597
40.61964450250676, 22.967704154975937
40.62141552231017, 22.967542360797093
40.61828388785433, 22.96775099013552
40.61773769509132, 22.96769989723694
40.617356327061266, 22.968202310756304
40.61829358351132, 22.96946260228882
40.617563170986365, 22.9695307261536
40.617023436246434, 22.9700842325549
40.616874766031145, 22.970488718002002
40.616674383905846, 22.971404132482203
40.63623195396616, 22.851397162311926
40.63746419582636, 22.852314436014375
40.63799094876606, 22.851099668138158
40.63816026132828, 22.852227666880356
40.63922315815939, 22.8520665242029
40.64010732492985, 22.85313254499223
40.64036128556068, 22.855177817436882
40.64057762163225, 22.85703715602292
40.63761546234701, 22.85422789969341
40.637590350484864, 22.85638716946808
40.637659408083636, 22.85728893350737
