40.5040632574183,22.9479059414884
40.6542542409624,22.8771723789215
40.6608750261333,22.9734548073332
40.6726611229478,22.9400411777403
40.6965745270695,22.9497516952193
40.6473480082872,22.9366213402945
40.5917417776682,22.9620028146264
40.642899930558,22.9696792222993
40.5507641929731,23.0309976419202
40.6862825306667,22.8467365289653
40.6803912159826,22.9026065023488
40.583064655805,23.0255883475496
40.5905612888136,23.0201781565007
40.6668389903665,22.9168168023918
40.6544809865378,22.9254060573824
40.6499498088427,22.8762945828409
40.599169600727,22.9823954578391
40.592271230647,23.0469526008481
40.6652552036908,22.9047329789965
40.726775977046,23.0093487347453
40.6655673366156,22.9119214013162
40.5895347624678,22.9444072518986
40.6625575400285,23.004131295685
40.5969264782639,22.984189271613
40.6648296915845,23.1158390789235
40.5037825833022,23.0859138186625
40.6985669651159,22.8208231675025
40.6708482997645,22.9231078459728
40.4994935710269,22.8500188811804
40.6473172475504,22.9493293188666
40.6283772850536,22.949828521216
40.6516764089035,22.9472467936775
40.6629006121401,22.905948370452
40.614463460946,23.1059090717308
40.6038577871745,23.0058333912943
40.6283032659179,23.0416983979228
40.6604410018221,22.9688572600861
40.6141265639254,22.9702017230013
40.7129765683538,23.0399247451565
40.5875597499565,23.0159230261084
40.5768954647317,22.9969657117309
40.6409817372661,22.93084333297
40.7230570614187,22.9122080887788
40.6400236874797,22.9359576324012
40.5972489590446,22.9866720273092
40.7212432647781,22.8417757786075
40.6600710319625,22.9724401456653
40.6208828351688,22.9565055483496
40.5712748865852,22.9632907126204
40.7060509888263,22.8323089057427
40.5093944534173,22.9633778179834
40.6449947503667,23.017646620773
40.6161106465844,22.9771052810166
40.6332704081291,22.9638137170594
40.6675483218326,22.8861315669568
40.6396046589724,22.958109433973
40.6136126267328,22.9883396176412
40.73115908311,22.9312151419252
40.6625803401256,22.881465868043
40.5510610037445,23.0202688157695
40.4988573945348,22.9754170609567
40.5455063165967,23.0192866995341
40.6124399687213,22.9876085950183
40.6654172814911,22.9174920185427
40.5069023269822,23.0302389057427
40.6566946179725,22.9348792150053
40.6099093564916,22.9733167135447
40.6353289476686,23.0999563414609
40.6124093938963,22.9572409364772
40.4987352642847,22.997285651825
40.6505127256044,22.9440624524423
40.6655904940204,23.1118771826218
40.6045457700513,22.9597227602509
40.4965666335638,22.9940847370193
40.6088664222045,22.9822973045525
40.6602244159127,22.9638151485729
40.5437819774414,23.0497372909376
40.6975393453719,22.9937203183021
40.6581905801592,22.9796226673498
40.6769387567889,22.931726938355
40.6916332588142,22.8553625327871
40.6598770722436,22.8767222940595
40.5288500237355,23.0704688537268
40.4978159791856,22.9017904286673
40.6389540555374,22.9341589818464
40.6715185550873,22.8924580249094
40.6803797226266,22.9004170442098
40.6436018323473,22.9384295344303
40.5217924466983,23.0885120372411
40.680126791612,22.9442722021165
40.5947640053739,23.0329568891817
40.6156088554856,23.1063809910089
40.6606543603787,22.9536276184087
40.6807290519859,22.9084906703368
40.5274096691248,23.0017287273312
40.52382790016,23.0531295794216
40.6042706702378,22.9556196984142
40.6014984773557,22.9897452186724
40.495004,22.896530189001
40.5657885583958,22.9675429681231
40.6763018075545,22.935087481252
40.6289549295321,23.0382912998535
40.5012249485511,22.9638644872956
40.6243855137062,22.9641197962785
40.7226376264256,23.0164051932515
40.6996267710859,22.8624253468705
40.5831546118451,22.9496876384853
40.6436681893816,22.945308769015
40.6385712394743,22.9442256183768
40.5976087321998,23.0166842910047
40.496010491836,22.9060778747206
